Qa,Qb,Ta,Tb,Ca0,Cb0,Ca,Cb,Cc,T,V,Qout
8.86962366324742,3.98707714763564,405.73254467409,381.292658631962,15,15,6.14454451018213,1.50004833675463,3.67770357653162,469.674182329095,243.386685966654,14.0829440839002
8.85930112397261,3.9484322016577,404.767737434978,380.962506833061,15,15,6.18062800908013,1.48053627855996,3.66941785617996,470.659377476863,242.154499241308,14.0472501934196
8.84859265780147,3.9098924115833,403.791013335268,380.679938852543,15,15,6.21693361951022,1.46121019266255,3.66092809391361,471.656815624869,240.909153857104,14.0110827305713
8.8374993355717,3.87146163135932,402.804813676541,380.4456609632,15,15,6.25345744770964,1.44206715668216,3.6522376978041,472.667383277216,239.650844015021,13.9744436804695
8.82602226660628,3.83314370403175,401.811603444342,380.260258737746,15,15,6.29019548200811,1.42310418897691,3.64335016450748,473.69199849899,238.379766838568,13.9373350865333
8.81416259860254,3.7949424613614,400.813865146997,380.12419558519,15,15,6.32714360418835,1.40431826186529,3.63426906697318,474.731609892571,237.096122342548,13.8997590510316
8.8019215175174,3.75686172344071,399.814092610637,380.037811592551,15,15,6.36429760091443,1.38570631497033,3.62499804205761,475.787195500676,235.800113400781,13.8617177356323
8.78930024744876,3.71890529831173,398.814784745932,380.001322674824,15,15,6.40165317519257,1.36726526865154,3.61554077807794,476.859761636742,234.491945712781,13.8232133619567
8.77630005051312,3.68107698158534,397.818439302114,380.014820035301,15,15,6.43920595782697,1.34899203748911,3.60590100234195,477.950341643342,233.171827769366,13.7842482121386
8.76292222671933,3.64338055606169,396.827546623906,380.078269937609,15,15,6.47695151883267,1.33088354378354,3.59608246869189,479.059994579384,231.839970817212,13.7448246293876
8.74916811383863,3.60581979135192,395.844583426956,380.191513790036,15,15,6.51488537876538,1.31293673103239,3.5860889451011,480.189803836919,230.496588822324,13.7049450185578
8.73503908727084,3.56839844350121,394.87200660734,380.354268541928,15,15,6.55300301992712,1.29514857734456,3.57592420136416,481.340875688426,229.141898432438,13.6646118467198
8.72053655990685,3.53112025461315,393.912247100598,380.566127391166,15,15,6.59129989740479,1.27751610875074,3.56559199692223,482.5143377655,227.776118938327,13.6238276437384
8.7056619819873,3.49398895247556,392.967703805664,380.826560800961,15,15,6.62977144989746,1.26003641236736,3.55509606886759,483.711337469908,226.399472234022,13.5825950028534
8.6904168409576,3.45700825018772,392.040737588867,381.134917823419,15,15,6.66841311028605,1.24270664936973,3.54444012017211,484.933040318017,225.012182775921,13.5409165812653
8.67480266131913,3.42018184578904,391.133665382994,381.490427726574,15,15,6.70722031589818,1.22552406772844,3.53362780818669,486.180628219619,223.61447754081,13.4987951007252
8.65882100447686,3.38351342188927,390.248754396165,381.892201920813,15,15,6.74618851841886,1.20848601466151,3.52266273345982,487.455297692225,222.206585982751,13.4562333481273
8.64247346858315,3.34700664530024,389.388216444996,382.339236179892,15,15,6.78531319339638,1.1915899487536,3.51154842892501,488.758258011915,220.788739988869,13.4132341761072
8.62576168837797,3.3106651666692,388.554202426204,382.830413150973,15,15,6.82458984929144,1.17483345169166,3.50028834950845,490.090729301852,219.361173834003,13.369800503642
8.6086873350254,3.27449262011371,387.748796940491,383.364505147428,15,15,6.86401403601588,1.15821423956566,3.48888586220923,491.45394055963,217.924124134233,13.3259353166548
