dCa_dt,Ca,dCb_dt,Cb,dCc_dt,Cc,dTdt,T,Rrxn,dVdt,V,Qout
-0.00850428933798992,10.4836490049676,0.00299377830886372,0.324038225147371,0.0027552555145628,2.0961563849425,3.57695974939886,882.986592428525,12.863439418531,-0.937616932252365,60.052379625664,6.99536141144258
-0.0103028667026278,10.474400004729,0.00323437343872951,0.327141330323036,0.00353424663194861,2.099229332474,3.53806570371832,886.532109130888,12.840803832465,-0.923689504125059,59.1237297018713,6.94106254407346
-0.0121358876249182,10.4633382696568,0.00348079044909628,0.330487137967211,0.00432754858790997,2.10308729618803,3.49966913027101,890.038577633886,12.8228960159049,-0.909759649004585,58.2090069723142,6.88715950908833
-0.0140029491535819,10.4504296605465,0.0037333492055497,0.334081600050344,0.00513479997401543,2.1077443697016,3.46182519503094,893.506506137769,12.8096917102546,-0.895832709672344,57.3082109881062,6.83366164655326
-0.0159035891485779,10.435640474182,0.00399237884312933,0.337930992112339,0.00595560515272388,2.11321426685282,3.42458358189013,896.936455213793,12.801164600032,-0.881913972996253,56.4213359852809,6.78057820039554
-0.0178372838493711,10.4189375037645,0.00425821817439245,0.342041922714125,0.00678953283748888,2.11951028676067,3.38798819892146,900.329032216816,12.7972862671774,-0.868008664428318,55.5483709434777,6.72791831250545
-0.0198034454389724,10.4002881017666,0.00453121612293555,0.346421343310197,0.00763611465801789,2.12664527746159,3.35207690657514,903.684885417096,12.7980261420569,-0.854121942519479,54.6892996501218,6.67569101685959
-0.0218014196103147,10.3796602452125,0.00481173218289712,0.351076558567914,0.00849484371370864,2.13463159810977,3.3168812702282,907.004697874408,12.8033514510589,-0.840258893464293,53.8441007700758,6.62390523367794
-0.0238304831418659,10.3570226033771,0.00510013690489845,0.356015237159853,0.00936517311848358,2.14348107973152,3.28242633949009,910.289181079971,12.8132271606769,-0.826424525688443,53.0127479207258,6.57256976362798
-0.0258898414897426,10.33234460789,0.00539681240880329,0.361245423055899,0.0102465145404693,2.15320498452706,3.24873045662743,913.539068394102,12.8276159179722,-0.812623764492251,52.1952097524536,6.52169328208902
-0.0279786264039046,10.3055965252242,0.00570215292350213,0.366775547342099,0.0111382367402013,2.16381396371685,3.21580509642064,916.755108309779,12.8464779873115,-0.798861446763783,51.3914500344315,6.47128433349026
-0.0300958935764433,10.2767495315397,0.00601656535381909,0.372614440593431,0.0120396641113123,2.17531801393341,3.18365473968054,919.938057574603,12.8697711832731,-0.78514231577516,50.6014277456635,6.42135132573637
-0.0322406203302722,10.2457757898452,0.00634046987437205,0.378771345827626,0.0129500752279504,2.18772643216357,3.15227678256179,923.088674205786,12.8974507996206,-0.771471016076046,49.8250971711828,6.37190252473451
-0.0344117033570105,10.2126485294317,0.0066743005500186,0.385255932066922,0.0138687014034962,2.20104776925066,3.12166148368359,926.207710434878,12.929469534248,-0.757852088498183,49.0624080033008,6.32294604903675
-0.0366079565132164,10.1773421275245,0.00701850598217308,0.392078308534084,0.0147947252655218,2.21528978197069,3.09179195093028,929.295905620852,12.9657774100035,-0.744289965285089,48.3133054477917,6.27448986461196
-0.0388281086845966,10.1398321930879,0.00737354997999071,0.399249039508178,0.0157272793523031,2.23045938370197,3.062644169633,932.353979171952,13.0063216913111,-0.73078896536073,47.577730334877,6.22654177976115
-0.0410708017282615,10.10009565271,0.00773991225493596,0.406779159864357,0.0166654447366629,2.24656259371284,3.03418707365046,935.382623518305,13.0510467965181,-0.717353289751193,46.8556192348675,6.17910944019019
-0.0433345885035978,10.0581108384827,0.00811808913686927,0.414680191320246,0.0176082496833649,2.26360448509852,3.00638266065181,938.382497178682,13.0998942059084,-0.703987017172918,46.1469045783005,6.1322003242536
-0.0456179310028638,10.0138575777822,0.0085085943091929,0.422964159409354,0.0185546683468365,2.28158913140421,2.97918615267164,941.35421796598,13.1528023653384,-0.690694099801031,45.4515147804009,6.08582173838287
-0.0479191985931411,9.96731728484292,0.00891195956005569,0.431643611199224,0.0195036195165442,2.30051955197892,2.95254620275378,944.298356376908,13.2097065854696,-0.677478359230815,44.7693743696766,6.03998081271257
-0.0502366663818987,9.91847305400742,0.00932873554591402,0.440731633768707,0.0204539654179939,2.32039765611192,2.92640514821994,947.215429212032,13.2705389365927,-0.664343482645108,44.1004041204526,5.99468449691687
-0.0525685137190283,9.8673097545211,0.00975949256301752,0.450241873454652,0.0214045105780069,2.34122418601211,2.90069931080732,950.105893472715,13.3352281390643,-0.651293019199866,43.4445211891279,5.94993955626884
-0.0549128228489317,9.81381412672743,0.0102048213215919,0.460188555873516,0.0223540007636715,2.36299865869952,2.87535934359852,952.970140581532,13.4036994494023,-0.638330376639569,42.8016392539336,5.90575256793427
-0.0572675777269416,9.75797487950628,0.0106653337165391,0.470586506717709,0.0233011220052033,2.38571930688799,2.85031062433861,955.808490972506,13.4758745421216,-0.625458818153558,42.1716686579562,5.86212991751105
-0.0596306630151402,9.69978278878272,0.0111416635874966,0.481451173319785,0.0242444997138233,2.40938301894873,2.82547369438126,958.621189096907,13.5516713874268,-0.612681459483726,41.5545165551785,5.81907779582464
-0.061999863273512,9.63923079691826,0.0116344674600278,0.492798646969983,0.0251826979067439,2.43398527805586,2.80076474214331,961.40839888941,13.6310041249193,-0.600001266293105,40.950087059285,5.77660219598916
-0.064372862363286,9.57631411278069,0.0121444252584782,0.504645685963712,0.0261142185524053,2.45952010062779,2.77609612957006,964.170199738057,13.7137829335247,-0.587421051804149,40.3582813949622,5.73470891074288
-0.0667472430802403,9.51103031227075,0.0126722409797416,0.517009739345533,0.0270375010502513,2.48597997419185,2.75137695972749,966.906582999807,13.7999138978983,-0.574943474714644,39.7789980514247,5.69340353006625
-0.0691204870369152,9.44337943906637,0.0132186433157876,0.529908971304736,0.0279509218605654,2.51335579481443,2.72651368323949,969.617449101333,13.8892988716261,-0.562571037398051,39.2121329378816,5.65269143908906
-0.0714899748136925,9.37336410532524,0.0137843862112466,0.543362286164683,0.0288527943012243,2.54163680425503,2.70141074088793,972.302605262233,13.9818353376034,-0.550306084394269,38.6575795406592,5.61257781629296
-0.0738529864000483,9.30098959206637,0.0143702493407013,0.557389353893599,0.0297413685296751,2.57081052702001,2.67597123928554,974.96176387496,14.0774162660496,-0.538150801195581,38.1152290816848,5.573067632014
-0.076206701948498,9.22626394892953,0.0149770384885528,0.572010636048266,0.0306148317299739,2.60086270751109,2.6500976561236,977.594541572421,14.1759299706966,-0.526107213331564,37.5849706780362,5.53416564724908
-0.0785482028652117,9.14919809298808,0.0156055858124332,0.587247412044011,0.0314713085263908,2.63177724748394,2.62369257108843,980.200459010538,14.2772599637819,-0.514177185755472,37.066691502254,5.49587641276875
-0.0808744732627782,9.06980590626655,0.0162567499691024,0.603121805624331,0.032308861646839,2.66353614405455,2.59665941813498,982.778941388925,14.3812848105762,-0.502362422533537,36.5602769431181,5.45820426853797
-0.0831824018021278,8.98810433158784,0.016931416079569,0.619656811381415,0.0331254928612805,2.69611942851537,2.56890325440767,985.329319728334,14.4878779842866,-0.490664466837416,36.0656107665818,5.42115334344496
-0.0854687839523502,8.90411346634771,0.0176304955079614,0.636876321154409,0.0339191442221948,2.72950510624894,2.54033154070603,987.850832918607,14.5969077222981,-0.479084701238697,35.5825752765629,5.38472755533711
-0.0877303246988523,8.81785665378436,0.0183549254261926,0.654805150105621,0.0346876996363301,2.76366909805501,2.51085492801255,990.342630545602,14.708236884848,-0.467624348303362,35.1110514752894,5.34893061136196
-0.0899636417321305,8.72936057128007,0.0191056681340108,0.6734690622457,0.0354289867990607,2.79858518323711,2.48038804423332,992.803776499882,14.8217228173747,-0.456284471482737,34.6509192229028,5.31376600860964
-0.0921652691512598,8.63865531519885,0.0198837101014207,0.692894795147102,0.0361407795249201,2.83422494482702,2.44885027495375,995.233253363959,14.9372172179357,-0.44506597629629,34.202057396024,5.27923703505236
-0.0943316617180855,8.54577448172905,0.020690060697795,0.713110083550871,0.0368208005101456,2.87055771736004,2.41616653167866,997.629967568525,15.0545660112607,-0.433969611800605,33.7643440449918,5.24534677077513
-0.0964591996999988,8.4507552431634,0.0215257505693398,0.734143681534739,0.0374667245653307,2.90755053765092,2.38226800072331,999.992755301441,15.1736092311876,-0.422995972337478,33.3376565494931,5.21209808949073
-0.0985441943409175,8.35363841901032,0.0223918296238496,0.756025382870895,0.0380761823585354,2.94516809905938,2.34709286564338,1002.32038914629,15.2941809134191,-0.412145499553284,32.9218717723088,5.17949366033114
-0.10058289400182,8.25446854128997,0.0232893645791935,0.778786039159435,0.0386467647113137,2.98337270977529,2.31058699584492,1004.61158542012,15.4161090007449,-0.401418484680392,32.516866210907,5.14753594990625
-0.102571491013733,8.15329391332678,0.0242194360293849,0.802457575278719,0.0391760274921743,3.02212425569725,2.27270459380898,1006.86501217251,15.5392152630855,-0.390815071070684,32.1225161466296,5.1162272246198
-0.10450612928731,8.05016666130691,0.0251831349798989,0.827073001646563,0.0396614971537058,3.06138016852326,2.23340879319814,1009.07929780054,15.6633152349395,-0.380335256970127,31.7386977912223,5.08556955323167
-0.106382912724008,7.94514277782436,0.0261815588019766,0.852666422736922,0.0401006769610158,3.10109539971936,2.19267220000261,1011.25304022644,15.7882181730404,-0.36997889852258,31.3652874304754,5.05556480965463
-0.108197914474424,7.83828215659496,0.0272158065540811,0.879273041245672,0.0404910539601718,3.14122240107968,2.15047736881925,1013.38481657683,15.9137270372649,-0.359745712990182,31.0021615647509,5.02621467597297
-0.109947187089126,7.72964861747149,0.0282869736177915,0.906929157246752,0.0408301067356679,3.18171111264088,2.10681720636881,1015.47319329477,16.0396384980637,-0.349635282176977,30.6491970461861,4.9975206456696
-0.111626773606446,7.61930992084902,0.0293961455951352,0.935672161627077,0.0411153140056561,3.22250895876195,2.0616952944404,1017.5167366077,16.1657429739117,-0.339647056041831,30.306271212378,4.96948402704787
-0.113232719619913,7.50733777050578,0.0305443914150505,0.965540523035915,0.0413441641024316,3.26356085322915,2.01512612461618,1019.51402326702,16.2918247024941,-0.32978035648612,29.9732620163665,4.94210594683335
-0.114761086365042,7.39380780388374,0.0317327555984252,0.996573767532886,0.0415141653833089,3.30480921429168,1.96713523740101,1021.46365146732,16.4176618495385,-0.32003438130132,29.6500481527474,4.91538735394099
-0.116207964861004,7.27879956877575,0.032962249634222,1.02881245006968,0.0416228576133918,3.34619399057728,1.917759258753,1023.36425184631,16.5430266593839,-0.310408208261145,29.3365091797655,4.88932902339214
-0.117569491136861,7.16239648535331,0.0342338424237926,1.06229811689525,0.0416678243565348,3.38765269887571,1.86704582751125,1025.21449845968,16.6676856515128,-0.300900799342818,29.032525637249,4.86393156036607
-0.118841862564516,7.04468579244304,0.0355484497569005,1.09707325793437,0.0416467064038076,3.42912047481129,1.81505340785264,1027.01311961891,16.7913998673753,-0.291511005061725,28.7379791602642,4.83919540437033
-0.120021355310883,6.92575847694275,0.0369069227914032,1.13318124815712,0.0415572162597397,3.47053013745007,1.76185098169867,1028.75890847497,16.913925171874,-0.282237568903803,28.4527525883858,4.81512083351426
-0.121104342909937,6.80570918526105,0.0383100355193134,1.17066627693395,0.0413971536953119,3.5118122689025,1.70751761694572,1030.45073322571,17.0350126138578,-0.273079131839912,28.1767300704924,4.79170796886984
-0.122087315940796,6.68463611567115,0.0397584712152031,1.20957326435999,0.0411644223627963,3.55289530998443,1.65214190852754,1032.08754682184,17.154408849868,-0.264034236906705,27.9097971650128,4.76895677890461
-0.122966902780947,6.56264089049121,0.0412528078791055,1.24994776353631,0.0408570474509215,3.59370567298623,1.5958212906432,1033.66839604362,17.271856635186,-0.255101333838583,27.6518409355644,4.74686708397105
-0.123739891383563,6.4398284070448,0.042793502704999,1.29183584781706,0.0404731943392828,3.63416787256907,1.53866122001493,1035.19242981986,17.3870953859253,-0.246278783735775,27.4027500419408,4.7254385608376
-0.124403252004763,6.31630666641693,0.0443808756282341,1.33528398207316,0.040011188188265,3.67420467575495,1.48077423177404,1036.65890666137,17.4998618154892,-0.237564863753788,27.1624148264183,4.70467074724659
-0.124954160780477,6.19218657910814,0.04601509203054,1.38033887708945,0.0394695343749689,3.7137372719012,1.42227887152012,1038.06720108367,17.6098906481506,-0.228957771800099,26.9307273953695,4.68456304648479
